Geneid	GeneType	Group	Dif_D6_1_S4	Dif_D6_2_S3	Dif_D6_3_S2	Dif_D6_4_S1	Undif_D2_1_S8	Undif_D2_2_S7	Undif_D2_3_S6	Undif_D2_4_S5
ENSMUSG00000032925.17	protein_coding	coding_genes	4	6	2	4	0	0	1	3
ENSMUSG00000062470.11	lncRNA	long_non_conding_RNA	2	4	4	4	0	0	0	0
ENSMUSG00000038742.8	protein_coding	coding_genes	2	1	2	9	0	0	2	0
ENSMUSG00000046985.12	protein_coding	coding_genes	24	28	57	38	0	5	7	3
ENSMUSG00002076210.1	rRNA	non_conding_RNA	15	26	26	29	0	7	4	8
ENSMUSG00000101018.2	unprocessed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000110288.2	processed_pseudogene	pseudogenes	6	14	12	19	0	0	1	0
ENSMUSG00000060227.16	protein_coding	coding_genes	31	43	44	30	6	14	7	10
ENSMUSG00000117254.3	lncRNA	long_non_conding_RNA	10	10	7	11	8	5	2	18
ENSMUSG00002074876.1	snRNA	non_conding_RNA	0	0	1	1	0	0	0	0
ENSMUSG00000072915.4	protein_coding	coding_genes	6	21	30	25	2	1	3	2
ENSMUSG00000031156.19	protein_coding	coding_genes	28	28	29	20	0	12	11	9
ENSMUSG00000120776.1	lncRNA	long_non_conding_RNA	0	1	2	0	0	1	1	0
ENSMUSG00000111506.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000001864.14	protein_coding	coding_genes	18	18	22	29	4	6	6	10
ENSMUSG00000081136.2	processed_pseudogene	pseudogenes	1	0	4	2	0	0	0	0
ENSMUSG00000097372.2	lncRNA	long_non_conding_RNA	4	1	2	3	0	0	0	0
ENSMUSG00000106530.3	processed_pseudogene	pseudogenes	0	0	2	0	0	2	0	0
ENSMUSG00000079655.10	protein_coding	coding_genes	0	0	0	0	0	0	0	0
ENSMUSG00000030935.16	protein_coding	coding_genes	25	17	9	27	4	3	0	12
ENSMUSG00000065556.3	miRNA	non_conding_RNA	8545	4730	5851	4663	2504	8988	1127	2648
ENSMUSG00000091624.3	protein_coding	coding_genes	17	13	20	15	1	2	0	2
ENSMUSG00000104147.2	TEC	unconfirmed_genes	0	0	1	3	0	0	0	0
ENSMUSG00000111480.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000084265.2	processed_pseudogene	pseudogenes	1	0	0	0	0	0	0	0
ENSMUSG00000114635.2	protein_coding	coding_genes	0	0	0	0	0	0	0	0
ENSMUSG00000109779.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000102693.2	TEC	unconfirmed_genes	0	0	0	0	0	0	0	0
ENSMUSG00000107842.2	lncRNA	long_non_conding_RNA	1	6	5	1	0	0	0	0
ENSMUSG00000039262.17	protein_coding	coding_genes	355	367	442	332	28	79	105	90
ENSMUSG00000006800.15	protein_coding	coding_genes	264	284	287	244	14	32	23	43
ENSMUSG00000031803.9	protein_coding	coding_genes	30	15	14	10	4	4	3	4
ENSMUSG00000110315.2	processed_pseudogene	pseudogenes	1	0	0	0	0	0	1	0
ENSMUSG00000107276.2	TEC	unconfirmed_genes	1	6	1	5	0	0	0	0
ENSMUSG00002074903.1	misc_RNA	non_conding_RNA	1	0	0	0	0	0	0	0
ENSMUSG00000071724.6	protein_coding	coding_genes	22	3	16	18	0	0	0	0
ENSMUSG00000064365.1	Mt_tRNA	non_conding_RNA	394183	476994	514765	619310	22188	124661	48698	133589
ENSMUSG00000120803.1	lncRNA	long_non_conding_RNA	7	6	8	13	0	4	0	0
ENSMUSG00000099336.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000117764.2	lncRNA	long_non_conding_RNA	0	0	1	2	0	0	0	0
ENSMUSG00000034932.5	protein_coding	coding_genes	16	23	22	14	0	4	5	5
ENSMUSG00000087394.2	lncRNA	long_non_conding_RNA	2	0	0	0	0	0	0	0
ENSMUSG00000029507.17	protein_coding	coding_genes	23	52	29	30	4	32	32	21
ENSMUSG00000030986.14	protein_coding	coding_genes	39	26	23	30	3	13	9	15
ENSMUSG00000119192.1	snoRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000032112.11	protein_coding	coding_genes	38	27	26	27	3	5	0	16
ENSMUSG00000097882.4	lncRNA	long_non_conding_RNA	177	161	235	211	24	36	117	124
ENSMUSG00000043153.7	protein_coding	coding_genes	24	15	9	22	1	1	8	1
ENSMUSG00000083074.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000113444.2	processed_pseudogene	pseudogenes	0	2	0	5	0	0	0	0
ENSMUSG00000108588.2	TEC	unconfirmed_genes	3	7	10	13	0	0	0	0
ENSMUSG00000095499.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000030612.7	protein_coding	coding_genes	12	21	26	41	0	6	0	6
ENSMUSG00000109806.2	protein_coding	coding_genes	0	0	0	9	0	0	0	2
ENSMUSG00000032549.8	protein_coding	coding_genes	71	61	74	52	4	15	6	11
ENSMUSG00000093562.2	snoRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000111990.2	lncRNA	long_non_conding_RNA	2	0	1	1	0	0	0	0
ENSMUSG00000079436.4	protein_coding	coding_genes	3	1	0	0	0	0	0	0
ENSMUSG00000118027.2	lncRNA	long_non_conding_RNA	0	4	0	7	0	0	0	0
ENSMUSG00000082958.2	processed_pseudogene	pseudogenes	0	0	0	3	0	0	0	0
ENSMUSG00000089924.2	lncRNA	long_non_conding_RNA	0	0	2	0	0	0	0	1
ENSMUSG00000106085.2	unprocessed_pseudogene	pseudogenes	1	0	1	2	0	1	0	0
ENSMUSG00002075649.1	misc_RNA	non_conding_RNA	0	2	0	8	0	0	0	0
ENSMUSG00000030554.17	protein_coding	coding_genes	53	39	35	32	5	7	4	9
ENSMUSG00000051258.6	protein_coding	coding_genes	4	10	1	2	0	0	1	1
ENSMUSG00000052334.12	protein_coding	coding_genes	0	0	0	0	0	0	0	0
ENSMUSG00000041444.15	protein_coding	coding_genes	54	47	67	31	1	8	4	4
ENSMUSG00000107303.2	processed_pseudogene	pseudogenes	1	0	0	1	0	0	0	0
ENSMUSG00000100337.2	processed_pseudogene	pseudogenes	2	0	7	2	0	0	0	0
ENSMUSG00000098145.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000046282.8	protein_coding	coding_genes	3	11	6	4	4	0	1	1
ENSMUSG00000116573.2	lncRNA	long_non_conding_RNA	0	0	0	1	0	0	0	0
ENSMUSG00000110825.2	processed_pseudogene	pseudogenes	0	0	1	0	0	0	0	0
ENSMUSG00000105969.2	transcribed_processed_pseudogene	pseudogenes	0	2	0	0	0	0	0	0
ENSMUSG00000035678.9	protein_coding	coding_genes	2	5	0	1	0	5	6	3
ENSMUSG00000096691.2	protein_coding	coding_genes	0	0	0	0	0	0	0	0
ENSMUSG00000075599.5	protein_coding	coding_genes	0	0	0	0	0	0	0	0
ENSMUSG00000112253.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000021273.12	protein_coding	coding_genes	53	40	32	22	1	9	0	9
ENSMUSG00000115408.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000108615.2	processed_pseudogene	pseudogenes	37	25	8	4	0	0	5	3
ENSMUSG00000083101.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000103466.2	TEC	unconfirmed_genes	0	1	1	4	1	0	0	0
ENSMUSG00000027568.10	protein_coding	coding_genes	10	10	8	18	2	7	2	0
ENSMUSG00000000628.11	protein_coding	coding_genes	297	241	309	244	4	11	24	43
ENSMUSG00000113954.2	processed_pseudogene	pseudogenes	0	1	0	0	0	0	0	0
ENSMUSG00000083584.2	processed_pseudogene	pseudogenes	1	1	0	1	0	0	0	0
ENSMUSG00000095526.3	processed_pseudogene	pseudogenes	0	1	0	0	0	0	0	1
ENSMUSG00002076275.1	snRNA	non_conding_RNA	1	0	0	0	0	0	0	0
ENSMUSG00000045091.5	protein_coding	coding_genes	1	5	1	0	0	0	0	0
ENSMUSG00000026641.14	protein_coding	coding_genes	18	18	32	24	0	7	12	16
ENSMUSG00000034487.5	protein_coding	coding_genes	36	46	41	39	1	7	2	4
ENSMUSG00000106112.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000115382.2	processed_pseudogene	pseudogenes	4	1	0	3	0	0	0	3
ENSMUSG00000118537.2	protein_coding	coding_genes	2	12	4	2	0	1	0	4
ENSMUSG00000116600.2	lncRNA	long_non_conding_RNA	1	3	7	5	0	4	0	0
ENSMUSG00000104778.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	1
ENSMUSG00000002871.15	protein_coding	coding_genes	63	37	44	37	0	1	0	2
ENSMUSG00000088167.4	snRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000091206.4	protein_coding	coding_genes	0	0	0	0	0	0	0	0
ENSMUSG00000098655.3	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000114217.2	processed_pseudogene	pseudogenes	0	4	7	2	0	0	0	3
ENSMUSG00000030173.16	protein_coding	coding_genes	2	0	0	0	0	0	0	0
ENSMUSG00000054414.5	protein_coding	coding_genes	66	60	65	67	2	4	8	12
ENSMUSG00000102275.2	TEC	unconfirmed_genes	1	0	2	16	4	2	0	1
ENSMUSG00000109241.2	processed_pseudogene	pseudogenes	2	3	3	0	0	0	1	0
ENSMUSG00000119849.1	misc_RNA	non_conding_RNA	123	266	332	290	6	23	20	37
ENSMUSG00000063275.16	protein_coding	coding_genes	4	14	11	8	0	1	2	0
ENSMUSG00000050395.10	protein_coding	coding_genes	38	12	43	29	1	0	5	5
ENSMUSG00000094335.3	IG_V_gene	Ig_genes	3	3	6	8	0	0	0	0
ENSMUSG00000082393.3	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00002075084.1	miRNA	non_conding_RNA	4	0	0	0	0	0	0	0
ENSMUSG00000018287.13	protein_coding	coding_genes	58	40	58	51	6	17	17	19
ENSMUSG00000029177.10	protein_coding	coding_genes	43	65	47	42	19	38	17	27
ENSMUSG00000112763.3	lncRNA	long_non_conding_RNA	3	11	4	0	0	4	0	1
ENSMUSG00000083611.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000033983.15	protein_coding	coding_genes	27	16	19	18	4	9	7	14
ENSMUSG00002076302.1	misc_RNA	non_conding_RNA	0	0	1	0	0	0	0	0
ENSMUSG00000068267.6	protein_coding	coding_genes	286	313	277	222	6	27	40	44
ENSMUSG00000055763.10	processed_pseudogene	pseudogenes	3	4	3	3	2	1	1	0
ENSMUSG00000117346.2	processed_pseudogene	pseudogenes	0	0	0	1	0	0	0	0
ENSMUSG00000058248.13	protein_coding	coding_genes	7	30	22	24	0	2	12	1
ENSMUSG00002074968.1	rRNA	non_conding_RNA	10	14	31	27	1	2	10	5
ENSMUSG00000081228.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000120868.1	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000097464.2	TEC	unconfirmed_genes	1	0	0	3	0	0	0	0
ENSMUSG00000104805.2	unprocessed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000034997.6	protein_coding	coding_genes	15	10	2	5	0	1	1	2
ENSMUSG00000076252.3	miRNA	non_conding_RNA	0	1	0	1	0	0	0	0
ENSMUSG00000065648.3	snRNA	non_conding_RNA	0	1	0	0	0	0	0	0
ENSMUSG00000086740.2	lncRNA	long_non_conding_RNA	6	9	18	15	5	2	1	8
ENSMUSG00000027187.11	protein_coding	coding_genes	94	53	108	59	7	31	7	1
ENSMUSG00000113026.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000101084.2	lncRNA	long_non_conding_RNA	1	5	4	3	0	3	0	1
ENSMUSG00000108050.2	TEC	unconfirmed_genes	1	0	0	1	0	0	0	0
ENSMUSG00000000247.12	protein_coding	coding_genes	45	47	30	32	0	6	10	4
ENSMUSG00000032011.6	protein_coding	coding_genes	8	17	17	11	1	1	0	0
ENSMUSG00000026260.13	protein_coding	coding_genes	52	64	67	44	1	10	18	14
ENSMUSG00000102302.2	lncRNA	long_non_conding_RNA	19	45	23	24	1	5	3	3
ENSMUSG00000111572.2	processed_pseudogene	pseudogenes	2	4	0	0	0	0	0	0
ENSMUSG00000114727.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000084357.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000100968.2	unprocessed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000107934.2	processed_pseudogene	pseudogenes	0	0	0	1	0	0	0	0
ENSMUSG00000082420.3	processed_pseudogene	pseudogenes	3	0	2	2	0	0	0	0
ENSMUSG00000030677.9	protein_coding	coding_genes	37	53	25	43	8	8	20	16
ENSMUSG00002075111.1	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000121011.1	lncRNA	long_non_conding_RNA	0	4	0	0	0	0	0	0
ENSMUSG00000024270.12	protein_coding	coding_genes	37	34	212	31	14	8	2	6
ENSMUSG00000094845.3	protein_coding	coding_genes	1	13	2	1	0	3	0	1
ENSMUSG00000116155.2	unprocessed_pseudogene	pseudogenes	0	5	1	8	0	0	1	0
ENSMUSG00000067148.16	protein_coding	coding_genes	67	62	55	43	10	34	18	16
ENSMUSG00000005615.16	protein_coding	coding_genes	255	135	150	166	26	86	116	108
ENSMUSG00002075594.1	snRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000087003.2	lncRNA	long_non_conding_RNA	7	1	4	5	0	0	0	1
ENSMUSG00000110407.2	processed_pseudogene	pseudogenes	6	9	1	4	0	0	0	1
ENSMUSG00000071816.6	protein_coding	coding_genes	0	0	0	0	0	0	0	0
ENSMUSG00000105431.2	TEC	unconfirmed_genes	4	0	0	4	0	0	0	0
ENSMUSG00000075061.3	protein_coding	coding_genes	6	9	0	0	0	0	0	0
ENSMUSG00000099428.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000087486.2	lncRNA	long_non_conding_RNA	1	0	0	0	0	0	0	0
ENSMUSG00000042249.12	protein_coding	coding_genes	63	37	42	59	8	5	0	2
ENSMUSG00000030000.11	protein_coding	coding_genes	27	31	17	17	1	0	5	4
ENSMUSG00000097974.3	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000101111.2	unprocessed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000059481.6	protein_coding	coding_genes	13	14	22	33	2	2	2	10
ENSMUSG00000074945.4	protein_coding	coding_genes	6	8	1	9	0	6	0	0
ENSMUSG00000025405.10	protein_coding	coding_genes	1	0	0	2	1	0	0	0
ENSMUSG00000083166.2	processed_pseudogene	pseudogenes	4	0	1	0	0	0	0	0
ENSMUSG00000095108.3	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000020037.16	protein_coding	coding_genes	10	5	10	13	0	1	0	2
ENSMUSG00000036087.19	protein_coding	coding_genes	40	19	36	40	0	9	15	4
ENSMUSG00000113536.2	transcribed_unprocessed_pseudogene	pseudogenes	3	2	0	4	0	0	1	0
ENSMUSG00000101594.2	unprocessed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000108560.2	TEC	unconfirmed_genes	2	0	0	0	0	1	0	0
ENSMUSG00000041791.7	protein_coding	coding_genes	3	0	2	0	0	3	0	0
ENSMUSG00000033170.15	protein_coding	coding_genes	163	156	122	125	0	5	10	15
ENSMUSG00000118119.2	lncRNA	long_non_conding_RNA	12	2	1	21	0	0	0	0
ENSMUSG00000067586.5	protein_coding	coding_genes	6	12	6	27	0	2	0	4
ENSMUSG00000106177.2	processed_pseudogene	pseudogenes	0	0	6	6	0	1	0	0
ENSMUSG00000082930.2	processed_pseudogene	pseudogenes	0	0	1	0	0	0	0	0
ENSMUSG00000104240.2	unprocessed_pseudogene	pseudogenes	2	4	4	4	0	0	0	0
ENSMUSG00000050222.12	protein_coding	coding_genes	7	0	7	5	0	7	3	1
ENSMUSG00000078190.8	lncRNA	long_non_conding_RNA	20	18	16	25	0	1	3	1
ENSMUSG00002075621.1	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000098237.2	processed_pseudogene	pseudogenes	1	0	0	0	0	0	0	0
ENSMUSG00000020930.10	protein_coding	coding_genes	1	7	5	6	0	4	5	2
ENSMUSG00000077025.4	miRNA	non_conding_RNA	102	83	108	54	8	45	7	10
ENSMUSG00000116665.3	lncRNA	long_non_conding_RNA	6	1	15	2	0	4	0	4
ENSMUSG00000091151.3	protein_coding	coding_genes	8	1	2	6	1	1	1	0
ENSMUSG00000087513.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000036980.14	protein_coding	coding_genes	25	26	16	39	3	4	8	8
ENSMUSG00000110917.2	lncRNA	long_non_conding_RNA	3	0	0	0	0	0	0	0
ENSMUSG00000063808.15	protein_coding	coding_genes	32	24	24	32	5	2	1	6
ENSMUSG00000061838.8	protein_coding	coding_genes	24	9	4	13	0	1	4	6
ENSMUSG00000051149.16	protein_coding	coding_genes	18	13	15	17	2	2	3	7
ENSMUSG00000031820.10	protein_coding	coding_genes	55	41	36	23	1	2	8	9
ENSMUSG00000021891.9	protein_coding	coding_genes	30	38	45	21	2	9	14	8
ENSMUSG00000017204.5	protein_coding	coding_genes	11	8	11	17	6	9	0	1
ENSMUSG00000119311.1	snoRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000076909.3	TR_J_gene	Ig_genes	0	0	0	0	0	0	0	0
ENSMUSG00000112345.2	lncRNA	long_non_conding_RNA	0	1	5	4	0	0	0	0
ENSMUSG00000020088.11	protein_coding	coding_genes	129	142	157	136	4	7	26	11
ENSMUSG00000064967.3	snRNA	non_conding_RNA	10	17	15	14	1	2	0	2
ENSMUSG00000108707.2	unprocessed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000094280.2	unprocessed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000048904.6	protein_coding	coding_genes	10	6	8	5	0	0	3	6
ENSMUSG00000031330.9	protein_coding	coding_genes	2	0	4	1	0	0	0	0
ENSMUSG00000075571.9	protein_coding	coding_genes	2	0	1	2	0	0	0	0
ENSMUSG00000101621.3	lncRNA	long_non_conding_RNA	20	50	15	25	0	9	12	8
ENSMUSG00000110891.2	lncRNA	long_non_conding_RNA	3	0	2	0	0	1	4	0
ENSMUSG00000060647.3	processed_pseudogene	pseudogenes	8	17	19	9	0	0	0	0
ENSMUSG00000059991.8	protein_coding	coding_genes	43	25	32	36	1	0	2	7
ENSMUSG00000027014.15	protein_coding	coding_genes	172	256	255	260	11	65	41	30
ENSMUSG00000083676.3	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00002076367.1	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000034990.16	protein_coding	coding_genes	33	26	13	17	0	3	3	10
ENSMUSG00000120330.1	lncRNA	long_non_conding_RNA	0	0	1	0	0	0	0	0
ENSMUSG00000106204.2	processed_pseudogene	pseudogenes	2	1	5	5	0	0	0	1
ENSMUSG00000013367.6	protein_coding	coding_genes	11	48	10	13	2	1	0	2
ENSMUSG00000115474.2	lncRNA	long_non_conding_RNA	0	1	0	5	0	0	0	0
ENSMUSG00000067613.7	protein_coding	coding_genes	2	1	2	11	0	0	2	3
ENSMUSG00000044018.4	protein_coding	coding_genes	22	8	7	6	5	12	5	10
ENSMUSG00000068587.11	protein_coding	coding_genes	21	15	5	35	2	7	2	7
ENSMUSG00000056770.16	protein_coding	coding_genes	38	48	33	38	2	8	11	10
ENSMUSG00000079477.10	protein_coding	coding_genes	77	92	75	84	1	6	16	5
ENSMUSG00000096810.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000065110.6	snoRNA	non_conding_RNA	1961	4750	5423	4225	30	43	37	83
ENSMUSG00000074749.11	protein_coding	coding_genes	25	28	44	49	3	14	3	5
ENSMUSG00000040720.16	protein_coding	coding_genes	138	112	129	86	4	24	21	11
ENSMUSG00000114309.2	lncRNA	long_non_conding_RNA	30	23	23	18	0	1	9	1
ENSMUSG00000086322.8	protein_coding	coding_genes	3	0	1	1	0	0	0	0
ENSMUSG00000109333.2	lncRNA	long_non_conding_RNA	0	0	0	1	0	0	0	0
ENSMUSG00000094427.2	unprocessed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000100430.3	lncRNA	long_non_conding_RNA	2	17	11	14	1	0	0	0
ENSMUSG00000049530.7	protein_coding	coding_genes	3	8	0	0	0	0	0	0
ENSMUSG00000016496.8	protein_coding	coding_genes	6	15	18	18	0	0	1	0
ENSMUSG00000026984.5	protein_coding	coding_genes	8	7	1	4	0	1	1	0
ENSMUSG00000112855.2	processed_pseudogene	pseudogenes	0	3	1	2	0	3	0	0
ENSMUSG00000107999.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000082485.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	1	0
ENSMUSG00000098747.9	lncRNA	long_non_conding_RNA	0	4	3	1	0	0	0	0
ENSMUSG00002075176.1	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000045246.12	protein_coding	coding_genes	36	25	12	14	0	2	7	0
ENSMUSG00000061273.4	protein_coding	coding_genes	68	34	40	20	2	3	0	13
ENSMUSG00000121076.1	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000078847.2	processed_pseudogene	pseudogenes	5	4	0	3	0	0	2	0
ENSMUSG00000028834.14	protein_coding	coding_genes	3	15	9	11	3	0	6	0
ENSMUSG00000021476.10	protein_coding	coding_genes	11	19	17	19	0	3	1	8
ENSMUSG00000105013.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000003955.9	protein_coding	coding_genes	10	8	15	7	0	0	5	1
ENSMUSG00000117438.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000115501.2	processed_pseudogene	pseudogenes	9	6	9	4	2	3	5	3
ENSMUSG00002074940.1	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000105496.3	miRNA	non_conding_RNA	0	2	4	4	0	0	0	0
ENSMUSG00000045210.9	protein_coding	coding_genes	97	90	92	59	3	14	6	16
ENSMUSG00000090470.3	protein_coding	coding_genes	0	9	2	10	0	1	0	3
ENSMUSG00000045693.9	protein_coding	coding_genes	6	4	5	7	0	1	0	3
ENSMUSG00000060510.15	protein_coding	coding_genes	47	37	70	46	3	26	6	10
ENSMUSG00000091808.2	unprocessed_pseudogene	pseudogenes	0	0	0	0	0	0	2	0
ENSMUSG00000032366.16	protein_coding	coding_genes	175	157	200	137	6	25	18	29
ENSMUSG00000113118.2	processed_pseudogene	pseudogenes	1	0	0	0	0	0	0	0
ENSMUSG00000108142.2	processed_pseudogene	pseudogenes	1	2	4	1	0	1	0	0
ENSMUSG00000028402.19	protein_coding	coding_genes	45	45	30	44	0	14	18	22
ENSMUSG00000041698.12	protein_coding	coding_genes	1	21	14	12	0	0	0	0
ENSMUSG00000025075.15	protein_coding	coding_genes	28	16	15	26	1	7	5	4
ENSMUSG00000118630.2	unprocessed_pseudogene	pseudogenes	13	3	0	3	0	0	0	0
ENSMUSG00000074890.5	protein_coding	coding_genes	24	7	23	25	0	14	1	2
ENSMUSG00000111664.2	TEC	unconfirmed_genes	1	1	2	3	0	1	1	0
ENSMUSG00000040771.15	protein_coding	coding_genes	48	30	64	69	4	4	8	5
ENSMUSG00000084449.3	snRNA	non_conding_RNA	0	0	1	0	0	0	0	0
ENSMUSG00000037735.8	lncRNA	long_non_conding_RNA	6	5	10	6	0	0	1	2
ENSMUSG00000082512.2	processed_pseudogene	pseudogenes	1	0	3	3	0	0	1	6
ENSMUSG00000100940.2	processed_pseudogene	pseudogenes	11	5	4	7	1	12	1	7
ENSMUSG00002075203.1	snoRNA	non_conding_RNA	0	0	0	3	0	0	0	0
ENSMUSG00000121103.1	lncRNA	long_non_conding_RNA	0	0	0	6	3	0	0	0
ENSMUSG00000082995.2	unprocessed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000089961.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00002075686.1	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000070570.6	protein_coding	coding_genes	9	21	20	4	0	3	3	0
ENSMUSG00000105523.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000006673.15	protein_coding	coding_genes	99	120	87	112	4	35	36	27
ENSMUSG00000035232.9	protein_coding	coding_genes	12	10	6	13	3	8	2	0
ENSMUSG00000075153.3	protein_coding	coding_genes	5	7	1	7	0	0	0	0
ENSMUSG00000114793.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000028453.11	protein_coding	coding_genes	37	75	73	55	4	15	4	14
ENSMUSG00000046634.13	protein_coding	coding_genes	76	74	62	74	3	8	4	3
ENSMUSG00000087578.2	lncRNA	long_non_conding_RNA	0	0	4	1	0	0	0	0
ENSMUSG00000064549.3	snRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000085641.2	lncRNA	long_non_conding_RNA	5	2	0	3	0	0	0	0
ENSMUSG00000119376.1	snRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000071451.11	protein_coding	coding_genes	34	13	17	12	4	12	11	5
ENSMUSG00000101203.2	unprocessed_pseudogene	pseudogenes	0	2	0	0	0	0	0	0
ENSMUSG00000112290.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000006241.17	protein_coding	coding_genes	12	8	17	19	4	0	4	4
ENSMUSG00000062046.2	lncRNA	long_non_conding_RNA	13	5	1	7	0	0	0	0
ENSMUSG00000113628.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000020308.8	protein_coding	coding_genes	24	16	15	19	1	10	11	6
ENSMUSG00000108652.2	lncRNA	long_non_conding_RNA	16	14	9	16	0	1	6	0
ENSMUSG00000083258.4	processed_pseudogene	pseudogenes	9	4	13	12	0	3	1	6
ENSMUSG00000093746.3	miRNA	non_conding_RNA	4	5	6	7	4	20	0	3
ENSMUSG00000037353.10	protein_coding	coding_genes	61	56	59	42	1	0	0	4
ENSMUSG00000034041.6	protein_coding	coding_genes	3	1	0	11	0	2	1	0
ENSMUSG00000101686.7	transcribed_unprocessed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000106269.2	lncRNA	long_non_conding_RNA	4	0	0	0	0	0	0	0
ENSMUSG00000120395.1	lncRNA	long_non_conding_RNA	4	3	6	9	0	0	0	1
ENSMUSG00000104332.2	TEC	unconfirmed_genes	10	5	3	7	0	0	0	8
ENSMUSG00002075713.1	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000086387.2	lncRNA	long_non_conding_RNA	2	0	0	2	0	0	0	0
ENSMUSG00000098329.3	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000040390.14	protein_coding	coding_genes	13	13	10	28	0	4	2	6
