"TARGET_GENE","GENE_DESCRIPTION","KEGG","BIOCARTA","OBSERVED_MIRNA","OE"
"TRPD52L3","tumor protein D52-like 3","0","0","1","0.0475528"
"TMCC3","transmembrane and coiled coil domains 3","0","0","2","0.0473487"
"BICD1","bicaudal D homolog 1 (Drosophila)","0","0","2","0.0471464"
"CASKIN1","CASK interacting protein 1","0","0","1","0.0471464"
"CPOX","coproporphyrinogen oxidase","2","1","1","0.0471464"
"GM16387","predicted gene 16387","0","0","1","0.0471464"
"GZF1","GDNF-inducible zinc finger protein 1","0","0","1","0.0471464"
"IGF1","insulin-like growth factor 1","13","7","2","0.0471464"
"NUDT11","nudix (nucleoside diphosphate linked moiety X)-type motif 11","0","0","1","0.0471464"
"PACSIN2","protein kinase C and casein kinase substrate in neurons 2","0","0","1","0.0471464"
"PAFAH2","platelet-activating factor acetylhydrolase 2","2","0","1","0.0471464"
"PLEKHF2","pleckstrin homology domain containing, family F (with FYVE domain) member 2","0","0","1","0.0471464"
"RASL12","RAS-like, family 12","0","0","1","0.0471464"
"RNF114","ring finger protein 114","0","0","1","0.0471464"
"SPHKAP","SPHK1 interactor, AKAP domain containing","0","1","1","0.0471464"
"STARD7","START domain containing 7","0","0","1","0.0471464"
"SURF4","surfeit gene 4","0","0","1","0.0471464"
"TTPA","tocopherol (alpha) transfer protein","0","0","1","0.0471464"
"USP20","ubiquitin specific peptidase 20","0","0","1","0.0471464"
"DHH","desert hedgehog","1","0","1","0.046747"
"DOCK1","dedicator of cytokinesis 1","3","1","1","0.046747"
"ENPP6","ectonucleotide pyrophosphatase/phosphodiesterase 6","1","0","1","0.046747"
"ISOC1","isochorismatase domain containing 1","0","0","1","0.046747"
"KDELC2","KDEL (Lys-Asp-Glu-Leu) containing 2","0","0","1","0.046747"
"KRT222","keratin 222","0","0","1","0.046747"
"LCP2","lymphocyte cytosolic protein 2","3","0","1","0.046747"
"MMD2","monocyte to macrophage differentiation-associated 2","0","0","1","0.046747"
"RCOR1","REST corepressor 1","1","0","1","0.046747"
"TTC39A","tetratricopeptide repeat domain 39A","0","0","1","0.046747"
"WIPI2","WD repeat domain, phosphoinositide interacting 2","0","0","1","0.046747"
"HIP1","huntingtin interacting protein 1","1","0","2","0.0467469"
"TRHR","thyrotropin releasing hormone receptor","2","0","2","0.0467469"
"FRMPD4","FERM and PDZ domain containing 4","0","0","2","0.0465496"
"ARPC4","actin related protein 2/3 complex, subunit 4","3","5","1","0.046354"
"CENPL","centromere protein L","0","0","1","0.046354"
"GM1082","predicted gene 1082","0","0","1","0.046354"
"MANEA","mannosidase, endo-alpha","0","0","1","0.046354"
"PIRT","phosphoinositide-interacting regulator of transient receptor potential channels","0","0","1","0.046354"
"PLEKHM1","pleckstrin homology domain containing, family M (with RUN domain) member 1","0","0","1","0.046354"
"SLC20A1","solute carrier family 20, member 1","0","0","1","0.046354"
"TBX22","T-box 22","0","0","2","0.046354"
"1500003O03RIK","RIKEN cDNA 1500003O03 gene","13","0","1","0.0459678"
"ANP32E","acidic (leucine-rich) nuclear phosphoprotein 32 family, member E","0","0","1","0.0459678"
"B3GAT1","beta-1,3-glucuronyltransferase 1 (glucuronosyltransferase P)","3","0","1","0.0459678"
"CRISPLD2","cysteine-rich secretory protein LCCL domain containing 2","0","0","1","0.0459678"
"FRY","furry homolog (Drosophila)","0","0","1","0.0459678"
"GNB1","guanine nucleotide binding protein (G protein), beta 1","3","17","1","0.0459678"
"LPHN3","latrophilin 3","0","0","2","0.0459678"
"PTPN21","protein tyrosine phosphatase, non-receptor type 21","0","0","1","0.0459678"
"PUS10","pseudouridylate synthase 10","0","0","1","0.0459678"
"RCAN1","regulator of calcineurin 1","0","0","1","0.0459678"
"RNF24","ring finger protein 24","0","0","2","0.0459678"
"THTPA","thiamine triphosphatase","2","0","1","0.0459678"
"TNS4","tensin 4","0","0","1","0.0459678"
"TRAPPC10","trafficking protein particle complex 10","0","0","1","0.0459678"
"TRPM3","transient receptor potential cation channel, subfamily M, member 3","0","0","2","0.0459678"
"SH3BGRL2","SH3 domain binding glutamic acid-rich protein like 2","0","0","2","0.045777"
"1110038D17RIK","RIKEN cDNA 1110038D17 gene","0","0","1","0.0455879"
"AFAP1L1","actin filament associated protein 1-like 1","0","0","1","0.0455879"
"ASAP1","ArfGAP with SH# domain, ankyrin repeat and PH domain1","2","0","1","0.0455879"
"BRSK2","BR serine/threonine kinase 2","0","0","1","0.0455879"
"CCDC116","coiled-coil domain containing 116","0","0","1","0.0455879"
"FAM129B","family with sequence similarity 129, member B","0","0","1","0.0455879"
"TBKBP1","TBK1 binding protein 1","1","0","1","0.0455879"
"WDR7","WD repeat domain 7","0","0","1","0.0455879"
"LIN7A","lin-7 homolog A (C. elegans)","0","1","2","0.0455878"
"GUCY2F","guanylate cyclase 2f","2","0","2","0.0454003"
"0610011L14RIK","RIKEN cDNA 0610011L14 gene","0","0","1","0.0452141"
"AI846148","expressed sequence AI846148","0","0","1","0.0452141"
"CORO2B","coronin, actin binding protein, 2B","0","0","1","0.0452141"
"DNLZ","DNL-type zinc finger","0","0","1","0.0452141"
"EDN1","endothelin 1","4","3","1","0.0452141"
"FAM57A","family with sequence similarity 57, member A","0","0","1","0.0452141"
"GORASP1","golgi reassembly stacking protein 1","0","0","1","0.0452141"
"LCA5","Leber congenital amaurosis 5 (human)","0","0","1","0.0452141"
"POMT2","protein-O-mannosyltransferase 2","1","0","1","0.0452141"
"RBM47","RNA binding motif protein 47","0","0","1","0.0452141"
"SLC1A3","solute carrier family 1 (glial high affinity glutamate transporter), member 3","0","0","1","0.0452141"
"SNX22","sorting nexin 22","0","0","1","0.0452141"
"TACR3","tachykinin receptor 3","2","0","1","0.0452141"
"GLCCI1","glucocorticoid induced transcript 1","0","0","2","0.0450296"
"AI987944","expressed sequence AI987944","0","0","1","0.0448466"
"AMPD3","adenosine monophosphate deaminase 3","2","0","1","0.0448466"
"GLIPR2","GLI pathogenesis-related 2","0","0","1","0.0448466"
"KLHL9","kelch-like 9 (Drosophila)","1","0","1","0.0448466"
"OAZ2-PS","ornithine decarboxylase antizyme 2, pseudogene","0","0","1","0.0448466"
"PDE10A","phosphodiesterase 10A","1","0","2","0.0448466"
"PHYHIPL","phytanoyl-CoA hydroxylase interacting protein-like","0","0","1","0.0448466"
"PIWIL2","piwi-like homolog 2 (Drosophila)","1","0","1","0.0448466"
"RUNDC3B","RUN domain containing 3B","0","0","1","0.0448466"
"SPSB4","splA/ryanodine receptor domain and SOCS box containing 4","0","0","1","0.0448466"
"TMBIM6","transmembrane BAX inhibitor motif containing 6","0","0","1","0.0448466"
"TMEM161B","transmembrane protein 161B","0","0","1","0.0448466"
"BNC2","basonuclin 2","0","0","1","0.044485"
"CPM","carboxypeptidase M","0","0","1","0.044485"
"HEYL","hairy/enhancer-of-split related with YRPW motif-like","0","0","1","0.044485"
"PCDH12","protocadherin 12","0","0","1","0.044485"
"PHKB","phosphorylase kinase beta","2","0","1","0.044485"
"SLC34A2","solute carrier family 34 (sodium phosphate), member 2","0","0","1","0.044485"
"SLC38A9","solute carrier family 38, member 9","0","0","1","0.044485"
"MRPS25","mitochondrial ribosomal protein S25","0","0","2","0.0441291"
"1110003E01RIK","RIKEN cDNA 1110003E01 gene","0","0","1","0.044129"
"2310028H24RIK","RIKEN cDNA 2310028H24 gene","0","0","1","0.044129"
"C1QTNF5","C1q and tumor necrosis factor related protein 5","0","0","1","0.044129"
"CASC3","cancer susceptibility candidate 3","1","0","1","0.044129"
"CDK12","cyclin-dependent kinase 12","0","0","1","0.044129"
"CHN2","chimerin (chimaerin) 2","0","0","1","0.044129"
"COPZ1","coatomer protein complex, subunit zeta 1","0","0","1","0.044129"
"ELFN2","leucine rich repeat and fibronectin type III, extracellular 2","0","0","1","0.044129"
"FZD6","frizzled homolog 6 (Drosophila)","4","0","1","0.044129"
"HLCS","holocarboxylase synthetase (biotin- [propriony-Coenzyme A-carboxylase (ATP-hydrolysing)] ligase)","2","0","1","0.044129"
"HS3ST3A1","heparan sulfate (glucosamine) 3-O-sulfotransferase 3A1","1","0","1","0.044129"
"IGSF1","immunoglobulin superfamily, member 1","0","0","1","0.044129"
"KDM4C","lysine (K)-specific demethylase 4C","0","0","1","0.044129"
"KLF11","Kruppel-like factor 11","0","0","1","0.044129"
"PAX3","paired box gene 3","0","1","1","0.044129"
"SPATA6","spermatogenesis associated 6","0","0","1","0.044129"
"DNAJA2","DnaJ (Hsp40) homolog, subfamily A, member 2","1","0","1","0.0437788"
"FBXO21","F-box protein 21","0","0","1","0.0437788"
"FZD1","frizzled homolog 1 (Drosophila)","4","5","1","0.0437788"
"LRRC28","leucine rich repeat containing 28","0","0","1","0.0437788"
"PRPS2","phosphoribosyl pyrophosphate synthetase 2","3","0","1","0.0437788"
"PTCH1","patched homolog 1","3","2","1","0.0437788"
"RBL1","retinoblastoma-like 1 (p107)","2","2","1","0.0437788"
"SLC25A21","solute carrier family 25 (mitochondrial oxodicarboxylate carrier), member 21","0","0","1","0.0437788"
"SLC38A1","solute carrier family 38, member 1","0","0","1","0.0437788"
"SORCS2","sortilin-related VPS10 domain containing receptor 2","0","0","1","0.0437788"
"TBC1D13","TBC1 domain family, member 13","0","0","1","0.0437788"
"VPS33A","vacuolar protein sorting 33A (yeast)","0","0","1","0.0437788"
"2310014L17RIK","RIKEN cDNA 2310014L17 gene","0","0","1","0.0434342"
"CDH1","cadherin 1","8","2","1","0.0434342"
"DTNB","dystrobrevin, beta","0","0","1","0.0434342"
"DYRK2","dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 2","0","0","1","0.0434342"
"RIT2","Ras-like without CAAX 2","0","0","1","0.0434342"
"SHANK3","SH3/ankyrin domain gene 3","0","0","1","0.0434342"
"SLC14A1","solute carrier family 14 (urea transporter), member 1","0","0","1","0.0434342"
"SLC25A24","solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 24","0","0","1","0.0434342"
"SYNPO","synaptopodin","0","0","1","0.0434342"
"TK2","thymidine kinase 2, mitochondrial","3","0","1","0.0434342"
"YIPF6","Yip1 domain family, member 6","0","0","2","0.0434341"
"ITGA10","integrin, alpha 10","6","0","1","0.0430947"
"KCTD20","potassium channel tetramerisation domain containing 20","0","0","1","0.0430947"
"MKL1","MKL (megakaryoblastic leukemia)/myocardin-like 1","0","0","1","0.0430947"
"MKLN1","muskelin 1, intracellular mediator containing kelch motifs","0","0","1","0.0430947"
"MYO1D","myosin ID","0","0","1","0.0430947"
"PHLDB2","pleckstrin homology-like domain, family B, member 2","0","0","1","0.0430947"
"SLAMF1","signaling lymphocytic activation molecule family member 1","0","0","1","0.0430947"
"SLC25A27","solute carrier family 25, member 27","0","0","1","0.0430947"
"SPRED3","sprouty-related, EVH1 domain containing 3","1","0","1","0.0430947"
"EDEM1","ER degradation enhancer, mannosidase alpha-like 1","1","0","2","0.042927"
"BBX","bobby sox homolog (Drosophila)","0","0","1","0.0427607"
"BMP2K","BMP2 inducible kinase","0","0","1","0.0427607"
"CDH8","cadherin 8","0","0","1","0.0427607"
"HOXC5","homeobox C5","0","0","1","0.0427607"
"HSDL1","hydroxysteroid dehydrogenase like 1","0","0","1","0.0427607"
"MTM1","X-linked myotubular myopathy gene 1","0","0","1","0.0427607"
"P2RX7","purinergic receptor P2X, ligand-gated ion channel, 7","2","0","1","0.0427607"
"RAD18","RAD18 homolog (S. cerevisiae)","0","0","1","0.0427607"
"VAT1L","vesicle amine transport protein 1 homolog-like (T. californica)","0","0","1","0.0427607"
"HDX","highly divergent homeobox","0","0","2","0.0425956"
"A430105I19RIK","RIKEN cDNA A430105I19 gene","0","0","1","0.0424318"
"ACP2","acid phosphatase 2, lysosomal","2","0","1","0.0424318"
"CPSF6","cleavage and polyadenylation specific factor 6","0","0","1","0.0424318"
"EHD3","EH-domain containing 3","1","0","1","0.0424318"
"MMP20","matrix metallopeptidase 20 (enamelysin)","0","0","1","0.0424318"
"PCYOX1","prenylcysteine oxidase 1","0","0","1","0.0424318"
"PIK3C2B","phosphoinositide-3-kinase, class 2, beta polypeptide","3","0","1","0.0424318"
"ADCY5","adenylate cyclase 5","12","0","1","0.0421078"
"AI848100","expressed sequence AI848100","0","0","1","0.0421078"
"BC032203","cDNA sequence BC032203","0","0","1","0.0421078"
"COL27A1","collagen, type XXVII, alpha 1","0","0","1","0.0421078"
"CSNK2A2","casein kinase 2, alpha prime polypeptide","3","0","1","0.0421078"
"FAM81A","family with sequence similarity 81, member A","0","0","1","0.0421078"
"GFRA1","glial cell line derived neurotrophic factor family receptor alpha 1","0","0","1","0.0421078"
"GNAO1","guanine nucleotide binding protein, alpha O","4","0","1","0.0421078"
"PNMA3","paraneoplastic antigen MA3","0","0","1","0.0421078"
"PTP4A2","protein tyrosine phosphatase 4a2","0","0","1","0.0421078"
"SLC25A35","solute carrier family 25, member 35","0","0","1","0.0421078"
"STK10","serine/threonine kinase 10","0","0","1","0.0421078"
"3110062M04RIK","RIKEN cDNA 3110062M04 gene","0","0","1","0.0417888"
"COL10A1","collagen, type X, alpha 1","0","0","1","0.0417888"
"ENOX2","ecto-NOX disulfide-thiol exchanger 2","0","0","1","0.0417888"
"FGF14","fibroblast growth factor 14","4","0","1","0.0417888"
"GM5420","predicted gene 5420","0","0","1","0.0417888"
"NSL1","NSL1, MIND kinetochore complex component, homolog (S. cerevisiae)","0","0","1","0.0417888"
"OLFR1443","olfactory receptor 1443","1","0","1","0.0417888"
"PHF19","PHD finger protein 19","0","0","1","0.0417888"
"PIGK","phosphatidylinositol glycan anchor biosynthesis, class K","2","0","1","0.0417888"
"RIPK1","receptor (TNFRSF)-interacting serine-threonine kinase 1","5","12","1","0.0417888"
"SCN5A","sodium channel, voltage-gated, type V, alpha","0","0","1","0.0417888"
"SH3RF2","SH3 domain containing ring finger 2","0","0","1","0.0417888"
"STT3B","STT3, subunit of the oligosaccharyltransferase complex, homolog B (S. cerevisiae)","3","0","1","0.0417888"
"TMX4","thioredoxin-related transmembrane protein 4","0","0","2","0.0417888"
"UBE2V1","ubiquitin-conjugating enzyme E2 variant 1","0","0","1","0.0417888"
"CCDC46","coiled-coil domain containing 46","0","0","1","0.0414747"
"CDC37L1","cell division cycle 37 homolog (S. cerevisiae)-like 1","0","0","1","0.0414747"
"CLDN19","claudin 19","4","0","1","0.0414747"
"CXCL9","chemokine (C-X-C motif) ligand 9","3","0","1","0.0414747"
"FADS1","fatty acid desaturase 1","1","0","1","0.0414747"
"PLCH2","phospholipase C, eta 2","0","0","1","0.0414747"
"RFX3","regulatory factor X, 3 (influences HLA class II expression)","0","0","1","0.0414747"
"SH2B3","SH2B adaptor protein 3","1","0","1","0.0414747"
"SLC1A4","solute carrier family 1 (glutamate/neutral amino acid transporter), member 4","0","0","1","0.0414747"
"SMEK2","SMEK homolog 2, suppressor of mek1 (Dictyostelium)","0","0","1","0.0414747"
"TMEM106B","transmembrane protein 106B","0","0","1","0.0414747"
"TMEM151A","transmembrane protein 151A","0","0","1","0.0414747"
"PLEKHM3","pleckstrin homology domain containing, family M, member 3","0","0","2","0.0411652"
"ADAM9","a disintegrin and metallopeptidase domain 9 (meltrin gamma)","0","0","1","0.0411651"
"FAM115A","family with sequence similarity 115, member A","0","0","1","0.0411651"
"FGF5","fibroblast growth factor 5","4","0","1","0.0411651"
"KCNJ15","potassium inwardly-rectifying channel, subfamily J, member 15","1","0","1","0.0411651"
"NXPH2","neurexophilin 2","0","0","1","0.0411651"
"UBIAD1","UbiA prenyltransferase domain containing 1","0","0","1","0.0411651"
"VHL","von Hippel-Lindau tumor suppressor","3","2","1","0.0411651"
"ABHD5","abhydrolase domain containing 5","0","0","1","0.0408602"
"C130026L21RIK","RIKEN cDNA C130026L21 gene","0","0","1","0.0408602"
"CTLA4","cytotoxic T-lymphocyte-associated protein 4","3","1","1","0.0408602"
"CTSA","cathepsin A","2","0","1","0.0408602"
"DAPK1","death associated protein kinase 1","2","0","1","0.0408602"
"GALNTL1","UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase-like 1","2","0","1","0.0408602"
"LMOD1","leiomodin 1 (smooth muscle)","0","0","1","0.0408602"
"PVRL4","poliovirus receptor-related 4","1","0","1","0.0408602"
"RAD54L2","RAD54 like 2 (S. cerevisiae)","0","0","2","0.0408602"
"SLC43A2","solute carrier family 43, member 2","0","0","1","0.0408602"
"TGFBRAP1","transforming growth factor, beta receptor associated protein 1","0","0","1","0.0408602"
"GABPB2","GA repeat binding protein, beta 2","0","0","2","0.0407094"
"HIF1AN","hypoxia-inducible factor 1, alpha subunit inhibitor","0","0","2","0.0407094"
"0610009O20RIK","RIKEN cDNA 0610009O20 gene","0","0","1","0.0405598"
"FAM78A","family with sequence similarity 78, member A","0","0","1","0.0405598"
"HNRNPA1","heterogeneous nuclear ribonucleoprotein A1","1","0","1","0.0405598"
"MECOM","MDS1 and EVI1 complex locus","3","0","1","0.0405598"
"NSUN3","NOL1/NOP2/Sun domain family member 3","0","0","1","0.0405598"
"TCEANC","transcription elongation factor A (SII) N-terminal and central domain containing","0","0","1","0.0405598"
"TMEM26","transmembrane protein 26","0","0","1","0.0405598"
"TNS1","tensin 1","0","1","1","0.0405598"
"2010305A19RIK","RIKEN cDNA 2010305A19 gene","0","0","1","0.0402636"
"ATXN7","ataxin 7","0","0","1","0.0402636"
"DNM1L","dynamin 1-like","3","0","1","0.0402636"
"ERO1LB","ERO1-like beta (S. cerevisiae)","1","0","1","0.0402636"
"FAM48A","family with sequence similarity 48, member A","0","0","1","0.0402636"
"PHACTR3","phosphatase and actin regulator 3","0","0","1","0.0402636"
"RAD51C","RAD51 homolog c (S. cerevisiae)","1","0","1","0.0402636"
"ZDHHC8","zinc finger, DHHC domain containing 8","0","0","1","0.0402636"
"ARHGAP6","Rho GTPase activating protein 6","0","1","2","0.0399719"
"CHD6","chromodomain helicase DNA binding protein 6","0","0","1","0.0399719"
"FAM175B","family with sequence similarity 175, member B","0","0","1","0.0399719"
