"TARGET_GENE","GENE_DESCRIPTION","KEGG","BIOCARTA","OBSERVED_MIRNA","OE"
"ADIPOR1","adiponectin receptor 1","1","0","1","0.040289"
"CD47","CD47 antigen (Rh-related antigen, integrin-associated signal transducer)","1","0","1","0.040289"
"E130112L23RIK","RIKEN cDNA E130112L23 gene","0","0","2","0.040289"
"EP400","E1A binding protein p400","0","0","1","0.040289"
"KIFAP3","kinesin-associated protein 3","0","0","1","0.040289"
"NSUN2","NOL1/NOP2/Sun domain family member 2","0","0","1","0.040289"
"SPTLC2","serine palmitoyltransferase, long chain base subunit 2","2","0","1","0.040289"
"TPCN1","two pore channel 1","0","0","1","0.040289"
"A1CF","APOBEC1 complementation factor","0","0","1","0.039916"
"CATSPERG2","cation channel, sperm-associated, gamma 2","0","0","1","0.039916"
"CIITA","class II transactivator","3","0","1","0.039916"
"GPR61","G protein-coupled receptor 61","0","0","1","0.039916"
"RHBDF1","rhomboid family 1 (Drosophila)","0","0","1","0.039916"
"TCFE3","transcription factor E3","0","0","1","0.039916"
"DENND5B","DENN/MADD domain containing 5B","0","0","2","0.039732"
"KIF5C","kinesin family member 5C","0","0","2","0.0395498"
"RRM2B","ribonucleotide reductase M2 B (TP53 inducible)","5","0","2","0.0395498"
"ABHD4","abhydrolase domain containing 4","0","0","1","0.0395497"
"ARHGEF10","Rho guanine nucleotide exchange factor (GEF) 10","0","2","1","0.0395497"
"PDE1B","phosphodiesterase 1B, Ca2+-calmodulin dependent","2","0","1","0.0395497"
"PTGER2","prostaglandin E receptor 2 (subtype EP2)","1","0","1","0.0395497"
"SH2D1B1","SH2 domain protein 1B1","1","0","1","0.0395497"
"CHST11","carbohydrate sulfotransferase 11","2","0","2","0.0393691"
"AU040829","expressed sequence AU040829","0","0","1","0.0391902"
"EIF4H","eukaryotic translation initiation factor 4H","0","0","1","0.0391902"
"GM5567","predicted gene 5567","0","0","2","0.0391902"
"KDM5D","lysine (K)-specific demethylase 5D","0","0","1","0.0391902"
"NADK","NAD kinase","2","0","1","0.0391902"
"NME1","non-metastatic cells 1, protein (NM23A) expressed in","3","2","1","0.0391902"
"USPL1","ubiquitin specific peptidase like 1","0","0","1","0.0391902"
"D730040F13RIK","RIKEN cDNA D730040F13 gene","0","0","3","0.0390718"
"EFCAB2","EF-hand calcium binding domain 2","0","0","1","0.0388372"
"ENTPD4","ectonucleoside triphosphate diphosphohydrolase 4","3","0","1","0.0388372"
"MID1","midline 1","1","0","1","0.0388372"
"PLD2","phospholipase D2","6","0","1","0.0388372"
"ZNFX1","zinc finger, NFX1-type containing 1","0","0","1","0.0388372"
"ABCC1","ATP-binding cassette, sub-family C (CFTR/MRP), member 1","1","0","1","0.0384903"
"ATAD1","ATPase family, AAA domain containing 1","0","0","1","0.0384903"
"ATAD2","ATPase family, AAA domain containing 2","0","0","1","0.0384903"
"DBX2","developing brain homeobox 2","0","0","1","0.0384903"
"F2R","coagulation factor II (thrombin) receptor","5","6","1","0.0384903"
"LRTM2","leucine-rich repeats and transmembrane domains 2","0","0","1","0.0384903"
"MARCH2","membrane-associated ring finger (C3HC4) 2","0","0","1","0.0384903"
"MTX2","metaxin 2","0","0","1","0.0384903"
"SMTNL2","smoothelin-like 2","0","0","1","0.0384903"
"TBC1D20","TBC1 domain family, member 20","0","0","1","0.0384903"
"TMPRSS11BNL","transmembrane protease, serine 11b N terminal like","0","0","1","0.0384903"
"TTYH1","tweety homolog 1 (Drosophila)","0","0","1","0.0384903"
"BCL2L13","BCL2-like 13 (apoptosis facilitator)","0","0","2","0.0383194"
"ACOX1","acyl-Coenzyme A oxidase 1, palmitoyl","6","1","1","0.0381498"
"AK122525","","0","0","1","0.0381498"
"AKNA","AT-hook transcription factor","0","0","1","0.0381498"
"CBX6","chromobox homolog 6","0","0","1","0.0381498"
"FADS2","fatty acid desaturase 2","3","0","1","0.0381498"
"FAM19A2","family with sequence similarity 19, member A2","0","0","2","0.0381498"
"FUT10","fucosyltransferase 10","0","0","1","0.0381498"
"LYVE1","lymphatic vessel endothelial hyaluronan receptor 1","0","0","1","0.0381498"
"MED17","mediator complex subunit 17","0","0","1","0.0381498"
"NIPA1","non imprinted in Prader-Willi/Angelman syndrome 1 homolog (human)","0","0","1","0.0381498"
"PTGDR","prostaglandin D receptor","1","0","1","0.0381498"
"SLC16A13","solute carrier family 16 (monocarboxylic acid transporters), member 13","0","0","1","0.0381498"
"SYT12","synaptotagmin XII","0","0","1","0.0381498"
"ALDH3A2","aldehyde dehydrogenase family 3, subfamily A2","14","0","1","0.0378152"
"CHEK1","checkpoint kinase 1 homolog (S. pombe)","2","4","1","0.0378152"
"DEF8","differentially expressed in FDCP 8","0","0","1","0.0378152"
"GM5478","predicted pseudogene 5478","0","0","1","0.0378152"
"MED20","mediator complex subunit 20","0","0","1","0.0378152"
"NUDT13","nudix (nucleoside diphosphate linked moiety X)-type motif 13","0","0","1","0.0378152"
"PPFIBP2","PTPRF interacting protein, binding protein 2 (liprin beta 2)","0","0","1","0.0378152"
"PPM1K","protein phosphatase 1K (PP2C domain containing)","0","0","2","0.0378152"
"RSAD1","radical S-adenosyl methionine domain containing 1","0","0","1","0.0378152"
"RWDD4A","RWD domain containing 4A","0","0","1","0.0378152"
"RXRB","retinoid X receptor beta","6","0","1","0.0378152"
"SMYD3","SET and MYND domain containing 3","0","0","1","0.0378152"
"TICAM2","toll-like receptor adaptor molecule 2","1","0","1","0.0378152"
"ZBTB7C","zinc finger and BTB domain containing 7C","0","0","2","0.0378152"
"ZFP385C","zinc finger protein 385C","0","0","1","0.0378152"
"2210012G02RIK","RIKEN cDNA 2210012G02 gene","0","0","2","0.03765"
"PRLR","prolactin receptor","3","0","2","0.0374863"
"SEPT6","septin 6","0","0","2","0.0374863"
"AVPR1B","arginine vasopressin receptor 1B","3","0","1","0.0374862"
"BSND","Bartter syndrome, infantile, with sensorineural deafness (Barttin)","0","0","1","0.0374862"
"CPSF2","cleavage and polyadenylation specific factor 2","0","0","1","0.0374862"
"FOXN3","forkhead box N3","0","0","1","0.0374862"
"KDM5B","lysine (K)-specific demethylase 5B","0","0","1","0.0374862"
"LOXL4","lysyl oxidase-like 4","0","0","1","0.0374862"
"MPP3","membrane protein, palmitoylated 3 (MAGUK p55 subfamily member 3)","0","0","1","0.0374862"
"PACSIN1","protein kinase C and casein kinase substrate in neurons 1","0","0","1","0.0374862"
"POLE3","polymerase (DNA directed), epsilon 3 (p17 subunit)","6","0","1","0.0374862"
"SRL","sarcalumenin","0","0","1","0.0374862"
"TMTC1","transmembrane and tetratricopeptide repeat containing 1","0","0","1","0.0374862"
"TTLL7","tubulin tyrosine ligase-like family, member 7","0","0","1","0.0374862"
"VPS36","vacuolar protein sorting 36 (yeast)","1","0","1","0.0374862"
"ANAPC5","anaphase-promoting complex subunit 5","4","0","1","0.0371631"
"ATP8B2","ATPase, class I, type 8B, member 2","0","0","1","0.0371631"
"CYFIP2","cytoplasmic FMR1 interacting protein 2","1","0","1","0.0371631"
"DLG1","discs, large homolog 1 (Drosophila)","1","0","1","0.0371631"
"FLNA","filamin, alpha","2","0","1","0.0371631"
"GALC","galactosylceramidase","3","0","1","0.0371631"
"GBA2","glucosidase beta 2","0","0","1","0.0371631"
"ITGB3BP","integrin beta 3 binding protein (beta3-endonexin)","0","0","1","0.0371631"
"RAI1","retinoic acid induced 1","0","0","1","0.0371631"
"SGSM1","small G protein signaling modulator 1","0","0","1","0.0371631"
"TRPD52L3","tumor protein D52-like 3","0","0","1","0.0371631"
"TUSC5","tumor suppressor candidate 5","0","0","1","0.0371631"
"SLC7A2","solute carrier family 7 (cationic amino acid transporter, y+ system), member 2","0","0","2","0.0370036"
"CPOX","coproporphyrinogen oxidase","2","1","1","0.0368455"
"GM16387","predicted gene 16387","0","0","1","0.0368455"
"KLHL24","kelch-like 24 (Drosophila)","0","0","2","0.0368455"
"LRP2BP","Lrp2 binding protein","0","0","1","0.0368455"
"PACSIN2","protein kinase C and casein kinase substrate in neurons 2","0","0","1","0.0368455"
"RASL12","RAS-like, family 12","0","0","1","0.0368455"
"TTPA","tocopherol (alpha) transfer protein","0","0","1","0.0368455"
"USP20","ubiquitin specific peptidase 20","0","0","1","0.0368455"
"WHSC1","Wolf-Hirschhorn syndrome candidate 1 (human)","1","0","2","0.0368455"
"PFKFB2","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2","1","0","2","0.0366887"
"ABLIM1","actin-binding LIM protein 1","1","0","2","0.0365333"
"BLZF1","basic leucine zipper nuclear factor 1","0","0","1","0.0365333"
"ENPP6","ectonucleotide pyrophosphatase/phosphodiesterase 6","1","0","1","0.0365333"
"MADD","MAP-kinase activating death domain","0","1","1","0.0365333"
"SLC25A42","solute carrier family 25, member 42","0","0","1","0.0365333"
"ZBTB46","zinc finger and BTB domain containing 46","0","0","1","0.0365333"
"ZFP775","zinc finger protein 775","0","0","1","0.0365333"
"6330512M04RIK","RIKEN cDNA 6330512M04 gene","0","0","1","0.0362262"
"ALG2","asparagine-linked glycosylation 2 homolog (yeast, alpha-1,3-mannosyltransferase)","2","0","1","0.0362262"
"E130308A19RIK","RIKEN cDNA E130308A19 gene","0","0","1","0.0362262"
"PIRT","phosphoinositide-interacting regulator of transient receptor potential channels","0","0","1","0.0362262"
"PNPLA8","patatin-like phospholipase domain containing 8","0","0","1","0.0362262"
"BAI2","brain-specific angiogenesis inhibitor 2","0","0","1","0.0359244"
"BCAT1","branched chain aminotransferase 1, cytosolic","4","0","1","0.0359244"
"GNB1","guanine nucleotide binding protein (G protein), beta 1","3","17","1","0.0359244"
"MFN1","mitofusin 1","0","0","1","0.0359244"
"MOBKL2C","MOB1, Mps One Binder kinase activator-like 2C (yeast)","0","0","1","0.0359244"
"PTPN20","protein tyrosine phosphatase, non-receptor type 20","0","0","1","0.0359244"
"PUS10","pseudouridylate synthase 10","0","0","1","0.0359244"
"SEC61A1","Sec61 alpha 1 subunit (S. cerevisiae)","3","0","1","0.0359244"
"THTPA","thiamine triphosphatase","2","0","1","0.0359244"
"TNS4","tensin 4","0","0","1","0.0359244"
"TRAPPC10","trafficking protein particle complex 10","0","0","1","0.0359244"
"WDFY1","WD repeat and FYVE domain containing 1","0","0","1","0.0359244"
"RNF152","ring finger protein 152","0","0","2","0.0357753"
"SH3BGRL2","SH3 domain binding glutamic acid-rich protein like 2","0","0","2","0.0357753"
"AFAP1L1","actin filament associated protein 1-like 1","0","0","1","0.0356275"
"ANKRD46","ankyrin repeat domain 46","0","0","1","0.0356275"
"ARL13B","ADP-ribosylation factor-like 13B","0","0","1","0.0356275"
"EIF2AK2","eukaryotic translation initiation factor 2-alpha kinase 2","2","5","1","0.0356275"
"FAM129B","family with sequence similarity 129, member B","0","0","1","0.0356275"
"HDAC2","histone deacetylase 2","5","3","1","0.0356275"
"HIST1H1D","histone cluster 1, H1d","0","0","1","0.0356275"
"MTAP6","microtubule-associated protein 6","0","0","1","0.0356275"
"SMC2","structural maintenance of chromosomes 2","0","0","1","0.0356275"
"ZFP287","zinc finger protein 287","0","0","1","0.0356275"
"GUCY2F","guanylate cyclase 2f","2","0","2","0.0354809"
"ANKRD6","ankyrin repeat domain 6","0","0","1","0.0353354"
"GDF10","growth differentiation factor 10","0","0","1","0.0353354"
"PRR18","proline rich region 18","0","0","1","0.0353354"
"RBM47","RNA binding motif protein 47","0","0","1","0.0353354"
"SPRN","shadow of prion protein","0","0","1","0.0353354"
"TACR3","tachykinin receptor 3","2","0","1","0.0353354"
"0610010F05RIK","RIKEN cDNA 0610010F05 gene","0","0","1","0.0350482"
"AMPD3","adenosine monophosphate deaminase 3","2","0","1","0.0350482"
"CEP68","centrosomal protein 68","0","0","1","0.0350482"
"KANK2","KN motif and ankyrin repeat domains 2","0","0","1","0.0350482"
"OAZ2-PS","ornithine decarboxylase antizyme 2, pseudogene","0","0","1","0.0350482"
"PKIB","protein kinase inhibitor beta, cAMP dependent, testis specific","0","0","2","0.0350482"
"TSPAN7","tetraspanin 7","0","0","2","0.0350482"
"BRI3BP","Bri3 binding protein","0","0","2","0.0349063"
"2310046O06RIK","RIKEN cDNA 2310046O06 gene","0","0","1","0.0347656"
"CPM","carboxypeptidase M","0","0","1","0.0347656"
"GM5447","predicted gene 5447","0","0","1","0.0347656"
"HEYL","hairy/enhancer-of-split related with YRPW motif-like","0","0","1","0.0347656"
"PHKB","phosphorylase kinase beta","2","0","1","0.0347656"
"RGMA","RGM domain family, member A","0","0","1","0.0347656"
"SLC34A2","solute carrier family 34 (sodium phosphate), member 2","0","0","1","0.0347656"
"ZRSR2","zinc finger (CCCH type), RNA binding motif and serine/arginine rich 2","0","0","1","0.0347656"
"BC035295","","0","0","1","0.0344874"
"CHRM1","cholinergic receptor, muscarinic 1, CNS","3","2","1","0.0344874"
"COPZ1","coatomer protein complex, subunit zeta 1","0","0","1","0.0344874"
"FZD6","frizzled homolog 6 (Drosophila)","4","0","1","0.0344874"
"HLCS","holocarboxylase synthetase (biotin- [propriony-Coenzyme A-carboxylase (ATP-hydrolysing)] ligase)","2","0","1","0.0344874"
"KDM4C","lysine (K)-specific demethylase 4C","0","0","1","0.0344874"
"NEK10","NIMA (never in mitosis gene a)- related kinase 10","0","0","1","0.0344874"
"OSTF1","osteoclast stimulating factor 1","0","0","1","0.0344874"
"PLEKHB1","pleckstrin homology domain containing, family B (evectins) member 1","0","0","1","0.0344874"
"SPATA6","spermatogenesis associated 6","0","0","1","0.0344874"
"STK32A","serine/threonine kinase 32A","0","0","1","0.0344874"
"AGTR2","angiotensin II receptor, type 2","2","2","1","0.0342137"
"BC033915","","0","0","1","0.0342137"
"FZD1","frizzled homolog 1 (Drosophila)","4","5","1","0.0342137"
"HMCN1","hemicentin 1","0","0","1","0.0342137"
"SLC25A21","solute carrier family 25 (mitochondrial oxodicarboxylate carrier), member 21","0","0","1","0.0342137"
"SLC38A1","solute carrier family 38, member 1","0","0","1","0.0342137"
"STK17B","serine/threonine kinase 17b (apoptosis-inducing)","0","0","1","0.0342137"
"TCP11","t-complex protein 11","0","0","1","0.0342137"
"ZFP661","zinc finger protein 661","0","0","1","0.0342137"
"CD83","CD83 antigen","0","0","1","0.0339443"
"DTNB","dystrobrevin, beta","0","0","1","0.0339443"
"GAS2L1","growth arrest-specific 2 like 1","0","0","1","0.0339443"
"IL9R","interleukin 9 receptor","3","0","1","0.0339443"
"LYSMD3","LysM, putative peptidoglycan-binding, domain containing 3","0","0","1","0.0339443"
"PCYT1A","phosphate cytidylyltransferase 1, choline, alpha isoform","2","0","1","0.0339443"
"SLC29A3","solute carrier family 29 (nucleoside transporters), member 3","0","0","1","0.0339443"
"SYNPO","synaptopodin","0","0","1","0.0339443"
"IMPA1","inositol (myo)-1(or 4)-monophosphatase 1","3","0","1","0.0336791"
"MYO1D","myosin ID","0","0","1","0.0336791"
"RHBDL3","rhomboid, veinlet-like 3 (Drosophila)","0","0","1","0.0336791"
"SLAMF1","signaling lymphocytic activation molecule family member 1","0","0","1","0.0336791"
"CDH8","cadherin 8","0","0","1","0.033418"
"GGT5","gamma-glutamyltransferase 5","6","0","1","0.033418"
"GM4793","predicted gene 4793","0","0","1","0.033418"
"HSDL1","hydroxysteroid dehydrogenase like 1","0","0","1","0.033418"
"PSD4","pleckstrin and Sec7 domain containing 4","1","0","1","0.033418"
"RAD18","RAD18 homolog (S. cerevisiae)","0","0","1","0.033418"
"SETX","senataxin","0","0","1","0.033418"
"TOM1L1","target of myb1-like 1 (chicken)","0","0","1","0.033418"
"VRK1","vaccinia related kinase 1","0","0","1","0.033418"
"PCYOX1","prenylcysteine oxidase 1","0","0","1","0.033161"
"PIK3C2B","phosphoinositide-3-kinase, class 2, beta polypeptide","3","0","1","0.033161"
"SLC44A5","solute carrier family 44, member 5","0","0","1","0.033161"
"4933403F05RIK","RIKEN cDNA 4933403F05 gene","0","0","2","0.0330339"
"ADCY5","adenylate cyclase 5","12","0","1","0.0329078"
"ELTD1","EGF, latrophilin seven transmembrane domain containing 1","0","0","1","0.0329078"
"GFRA1","glial cell line derived neurotrophic factor family receptor alpha 1","0","0","1","0.0329078"
"IRF9","interferon regulatory factor 9","2","1","1","0.0329078"
"KCNQ5","potassium voltage-gated channel, subfamily Q, member 5","0","0","1","0.0329078"
"MAOA","monoamine oxidase A","8","0","1","0.0329078"
"PER3","period homolog 3 (Drosophila)","1","0","1","0.0329078"
"SEMA5A","sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5A","1","0","2","0.0329078"
"SLC25A35","solute carrier family 25, member 35","0","0","1","0.0329078"
"AKAP9","A kinase (PRKA) anchor protein (yotiao) 9","0","1","2","0.0327827"
"GM5420","predicted gene 5420","0","0","1","0.0326585"
"OLFR1443","olfactory receptor 1443","1","0","1","0.0326585"
"PIGK","phosphatidylinositol glycan anchor biosynthesis, class K","2","0","1","0.0326585"
"PIGV","phosphatidylinositol glycan anchor biosynthesis, class V","2","0","1","0.0326585"
"PTGES","prostaglandin E synthase","2","0","1","0.0326585"
"SH3RF2","SH3 domain containing ring finger 2","0","0","1","0.0326585"
"ANKS1B","ankyrin repeat and sterile alpha motif domain containing 1B","0","0","1","0.032413"
"RABGAP1","RAB GTPase activating protein 1","0","0","1","0.032413"
"SLC1A4","solute carrier family 1 (glutamate/neutral amino acid transporter), member 4","0","0","1","0.032413"
"TMEM106B","transmembrane protein 106B","0","0","1","0.032413"
"FAM115A","family with sequence similarity 115, member A","0","0","1","0.032171"
"IKZF3","IKAROS family zinc finger 3","0","1","1","0.032171"
"LCP1","lymphocyte cytosolic protein 1","0","0","1","0.032171"
"ST6GALNAC4","ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 4","2","0","1","0.032171"
"UBIAD1","UbiA prenyltransferase domain containing 1","0","0","1","0.032171"
"XCR1","chemokine (C motif) receptor 1","2","0","1","0.032171"
"AA881470","EST AA881470","0","0","1","0.0319328"
